,name,community_status,lifetime_investment,city,st_abb,pop_change_10_11,pop_change_11_12,pop_change_12_13,pop_change_13_14,pop_change_14_15,pop_change_15_16,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,residentcount,edu_event,dist_event,home_assess,comm_prep,mitigation,other
914,Loma Linda Development,In Good Standing,19603.25,Pagosa Springs,CO,-0.00364993778515139,0.00849221546915328,0.00668703046313878,0.00287026406429392,0.0126747894349497,0.0379521963824289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11000.0,8000.0,603.25,0.0,174.0,1.0,0.0,1.0,1.0,0.0,0.0
915,Lone Mountain Shores,In Good Standing,39942.0,Tazewell,TN,-0.00452937891667184,-0.00991024682124159,-0.00343090966320428,-0.000979122579830075,0.0018020866266203,0.00220910783602108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20922.0,5240.0,13780.0,0.0,152.0,1.0,0.0,2.0,0.0,0.0,0.0
916,Lone Rock,In Good Standing,9640.4,Norfork,AR,-0.0062351043597583,-0.00513565891472868,-0.00258108502970683,-0.00402812362677604,0.00669166850503713,-0.000194789383978573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,900.0,1507.4,1600.0,3133.0,0.0,654.0,2.0,1.0,0.0,0.0,0.0,1.0
917,Long Bay Club,In Good Standing,139831.0,Longs,SC,0.0181392064882688,0.0230406715415393,0.0267521258322332,0.0327849020082265,0.0370688933884436,0.0402457796954216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14221.0,25000.0,25000.0,27000.0,27000.0,21610.0,308.0,5.0,1.0,0.0,1.0,0.0,0.0
918,Long Branch Lakes,In Good Standing,22807.85,Spencer,TN,-0.00305920460680223,0.0171480144404332,-0.0115350488021295,0.00987432675044883,0.0108444444444444,0.000527611677805135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1516.0,4284.5,15249.27,1758.08,0.0,49.0,1.0,5.0,0.0,3.0,3.0,0.0
919,Long Canyon,In Good Standing,1293353.22,Austin,TX,0.0303608977176686,0.0322679680333905,0.0226489387130265,0.0256211706519839,0.0218758806890337,0.0208585500051923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18763.0,144866.92,168090.0,214723.08,246338.22,244302.0,256270.0,0.0,1000.0,1.0,2.0,1.0,3.0,0.0,1.0
920,Long Leaf Ranch,In Good Standing,16631.74,Middleburg,FL,0.00490503353601204,0.00979857050032489,0.0103778441264285,0.0164309441806436,0.0194585490799545,0.0242301470624388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7150.18,6570.28,2911.28,0.0,475.0,1.0,1.0,1.0,0.0,0.0,0.0
921,Long Meadow I&II,In Good Standing,49219.0,Prescott,AZ,-4.73621642614581e-06,0.00574032149589368,0.0126065457970332,0.015709655066573,0.0145555275749182,0.0179525597516066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2555.0,17511.0,15643.0,13510.0,0.0,82.0,3.0,2.0,0.0,0.0,0.0,0.0
922,Longleaf,Inactive,1000.0,Alexandria,LA,0.00194246951612781,0.00103750937166312,0.00225443321430733,-0.000158512099756948,-0.00109466182499,0.000816227818253272,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0
923,Longview,Inactive,1170.0,Parkdale,AR,-0.00801612386056525,-0.00761913557443665,-0.0119584942534084,-0.0147876047847791,-0.00525812619502868,-0.0152811148486305,0.0,0.0,0.0,0.0,0.0,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
924,Lookout/Lookout Ranchettes,In Good Standing,804999.74,Lookout,CA,-0.0204228984012377,-0.0177950931873223,-0.024442538593482,-0.00989010989010989,-0.00854605993340733,-0.0154483376245382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799828.0,2657.0,389.63,2125.11,0.0,84.0,1.0,3.0,1.0,0.0,0.0,0.0
925,"Los Reyes Canyons HOA, Inc",In Good Standing,71955.31,Helotes,TX,0.0187672010428286,0.0189068568974023,0.0187450028794597,0.0201382394394025,0.0197622164154493,0.0175142786900641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13072.31,58883.0,0.0,199.0,1.0,0.0,0.0,0.0,0.0,0.0
926,Los Venados,Inactive,46000.0,Edinburg,TX,0.0199345440544183,0.0147304204700748,0.0132082818692738,0.0147471540526217,0.0123340345053842,0.0125447687039654,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,26000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,1.0,0.0,0.0,0.0,0.0,0.0
927,Lost Creek Community,In Good Standing,148992.0,Austin,TX,0.0303608977176686,0.0322679680333905,0.0226489387130265,0.0256211706519839,0.0218758806890337,0.0208585500051923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22639.0,26273.0,41880.0,58200.0,0.0,3875.0,1.0,2.0,0.0,2.0,4.0,0.0
928,Lost Valley,In Good Standing,73682.0,Madison,VA,-0.00842929178896666,0.000379506641366224,-0.00235204855842185,-0.00304205643014678,-0.00129681897932718,-0.00106935533150015,0.0,0.0,0.0,750.0,12500.0,22924.0,22924.0,5000.0,734.0,300.0,2705.0,1000.0,3845.0,1000.0,0.0,72.0,4.0,3.0,0.0,1.0,0.0,0.0
929,Louella Heights,Inactive,15727.27,Sequim,WA,0.00343916453466426,0.000682688958551027,0.00531855647137447,0.00714622053568956,0.0110007975578229,0.0142542368270722,0.0,0.0,0.0,0.0,0.0,0.0,2227.0,3354.0,2766.0,1767.0,3241.26,1415.01,957.0,0.0,0.0,18.0,2.0,0.0,0.0,2.0,3.0,0.0
930,Low Gap,Inactive,1272.0,Jasper,AR,-0.00612318405570897,-0.0230732060884272,-0.00111289724248794,-0.0203020549641,0.00113722517058378,0.00164079262905465,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,2.0,0.0,0.0,0.0,0.0
931,Lowell,In Good Standing,408076.3,Lowell,AR,0.0279557524509584,0.023843033725545,0.0193602370188223,0.0218319945723643,0.0281157911562312,0.0296590406257101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51354.0,0.0,0.0,0.0,66447.8,95974.5,194300.0,0.0,10000.0,0.0,3.0,0.0,0.0,0.0,1.0
932,Lower Colfax,Inactive,,--,CA,-0.0113967265789738,-0.018485602559545,-0.0249909453096704,-0.0143812354064954,-0.00926075485920422,0.0122819411988479,,,,,,,,,,,,,,,,118.0,1.0,0.0,0.0,0.0,0.0,0.0
933,Lower Valley Subdivision/Fortsmouth House Club,In Good Standing,17510.0,Strasburg,VA,0.00413168066106891,0.00865410140695514,0.0167122855037372,0.0122699386503067,0.00107403145377829,0.000204357932919509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6125.0,1225.0,4000.0,2080.0,1080.0,1000.0,1000.0,0.0,250.0,1.0,7.0,1.0,0.0,0.0,0.0
934,Loyal,In Good Standing,22852.34,Loyal,OK,0.00351995749485289,-0.00800794176042356,0.0196810994729468,0.012627584401989,0.00607352846158816,0.00430287072121251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,373.0,2205.0,3522.0,3304.7,2527.25,920.39,0.0,85.0,1.0,4.0,0.0,2.0,0.0,0.0
935,Lucas,In Good Standing,145011.52,Allen,TX,0.0327940350507961,0.0277704463624791,0.0249262746512603,0.031554670911714,0.0315237100008473,0.0290292515762601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18984.0,16504.14,33892.32,36874.86,38756.2,0.0,6950.0,3.0,9.0,0.0,0.0,0.0,0.0
936,Ludwig-Lakewood,Inactive,8524.2,Clarksville,AR,0.00547902316844083,0.00852405418028959,-0.000578904712284358,0.00393883225208526,0.00569274559581506,0.00114740304444274,0.0,1375.2,5249.0,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0
937,Lummi Island Scenic Estates,In Good Standing,109065.8,Lummi Island,WA,0.00940541505858542,0.00749943483944526,0.00653633028954968,0.0095809021652742,0.0184279371174847,0.0218510209083539,17697.8,10616.0,11760.0,10900.0,9600.0,0.0,9755.0,15637.0,10680.0,2500.0,2214.0,2706.0,2000.0,3000.0,0.0,400.0,0.0,7.0,0.0,1.0,2.0,0.0
938,Lutherville-Holman,Inactive,6851.8,Lamar,AR,0.00547902316844083,0.00852405418028959,-0.000578904712284358,0.00393883225208526,0.00569274559581506,0.00114740304444274,0.0,583.8,625.0,632.0,710.0,4301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0
939,Macedonia,In Good Standing,6116.92,Rison,AR,-0.002417683628828,-0.00577034045008656,-0.00882182240278584,-0.0151071554046141,-0.0131985731272295,-0.006988793830582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3971.2,700.82,1444.9,300.0,1.0,0.0,1.0,1.0,0.0,0.0
940,Mackay Fire District,In Good Standing,63423.2,Mackay,ID,-0.00160550458715596,-0.000918906501263496,-0.0246033570935847,-0.0216878830740217,-0.0151807228915663,0.00220210423293369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,8173.0,24590.0,4553.05,15252.87,7254.28,0.0,1000.0,2.0,1.0,1.0,1.0,1.0,1.0
941,Mad River,In Good Standing,437960.0,Mad River,CA,-0.00355975299673084,-0.015748031496063,-0.00518518518518519,-0.0230081906180194,-0.0040393262708635,-0.0218855218855219,0.0,0.0,0.0,0.0,0.0,2750.0,6000.0,101000.0,145000.0,27560.0,47500.0,6500.0,51650.0,50000.0,0.0,500.0,4.0,3.0,0.0,0.0,1.0,0.0
942,Madison Ridge,In Good Standing,553.69,Hiawassee,GA,-0.00398444170382317,0.000476235831983998,0.0229436405178979,0.0307119590507213,0.00794582392776524,0.0204246170384305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.69,0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0
943,Madrone Ranch,In Good Standing,4389.22,Austin,TX,0.0303608977176686,0.0322679680333905,0.0226489387130265,0.0256211706519839,0.0218758806890337,0.0208585500051923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,1040.58,1199.64,2000.0,0.0,58.0,2.0,1.0,0.0,0.0,1.0,1.0
944,Majestic Park,In Good Standing,99563.34,Woodland Park,CO,-0.00503262677528042,0.0018860645548459,-0.00560475762632097,0.00572239910506841,-0.00196791443850267,0.0306056839127266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37159.0,37159.0,9666.66,15578.68,0.0,25.0,1.0,3.0,0.0,0.0,0.0,0.0
945,Majors Ranch,In Good Standing,11258.31,Walsenburg,CO,-0.0217489125543723,0.00919963201471941,-0.0156487389851109,-0.0111128260534033,0.00811612299047916,0.0337513546988698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1852.0,3808.0,1546.0,4052.31,0.0,70.0,1.0,0.0,0.0,2.0,1.0,0.0
946,Malloy Prairie Corridor,In Good Standing,77825.0,Cheney,WA,0.00292069435854859,0.00497120544340661,0.00756071370783872,0.0101318305911208,0.012778292800261,0.0174221142202452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13000.0,26135.0,38690.0,0.0,2177.0,2.0,1.0,0.0,0.0,0.0,0.0
947,Malvern of Madison,In Good Standing,74903.0,Madison,VA,-0.00842929178896666,0.000379506641366224,-0.00235204855842185,-0.00304205643014678,-0.00129681897932718,-0.00106935533150015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,25000.0,30687.0,10420.0,6796.0,0.0,486.0,1.0,1.0,0.0,0.0,3.0,0.0
948,Mammoth Spring,In Good Standing,23330.78,Mammoth Spring,AR,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9716.1,3225.0,0.0,4009.0,2003.68,2303.0,2074.0,0.0,977.0,0.0,5.0,2.0,0.0,0.0,0.0
949,Mangum,Inactive,37075.0,Mangum,OK,-0.00854149879129734,-0.0151170351105332,0.0160092424492491,-0.00308641975308642,-0.0133615773179078,-0.00941370767960363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,27075.0,0.0,0.0,0.0,0.0,0.0,3010.0,0.0,1.0,0.0,0.0,0.0,1.0
950,Manning,In Good Standing,19276.41,Sparkman,AR,0.00123946455131383,-0.0122555087893043,-0.00714375234991854,-0.0236051502145923,-0.0196509372979961,-0.0150336278517737,0.0,0.0,0.0,0.0,1100.0,1897.0,1170.6,985.0,869.0,900.0,526.97,4343.84,3234.0,4250.0,0.0,95.0,1.0,4.0,1.0,1.0,0.0,0.0
951,Manor Lands,Inactive,16896.0,Coalville,UT,0.0258329905388729,0.0122971636324752,0.0137322734835081,0.0160992002500847,0.0122035636456865,0.020921455890175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16896.0,0.0,0.0,0.0,0.0,2196.0,0.0,0.0,0.0,0.0,1.0,0.0
952,Mansfield,In Good Standing,9609.0,Mansfield,GA,0.00395331889107409,0.00553870630935216,0.0113724016534483,0.0148427722152691,0.0147798439155988,0.0159033078880407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1046.0,968.0,3230.0,4365.0,0.0,371.0,1.0,2.0,0.0,1.0,0.0,0.0
953,Manzanita Village Cohousing,In Good Standing,13917.45,Prescott,AZ,-4.73621642614581e-06,0.00574032149589368,0.0126065457970332,0.015709655066573,0.0145555275749182,0.0179525597516066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1875.0,2258.0,1078.6,2800.0,2412.85,3493.0,0.0,49.0,5.0,1.0,0.0,3.0,0.0,0.0
954,Maple,Inactive,294.0,Ravenden Springs,AR,0.000389603161351366,-0.00667631022588183,-0.013050296852246,-0.00459678792350037,-0.0048460661345496,-0.000401031223145231,0.0,0.0,0.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0
955,Mapleville,Inactive,3611.64,Hamburg,AR,-0.00801612386056525,-0.00761913557443665,-0.0119584942534084,-0.0147876047847791,-0.00525812619502868,-0.0152811148486305,0.0,0.0,0.0,0.0,0.0,1482.0,624.64,852.0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,3.0,0.0,0.0,0.0,0.0
956,Mapper TEST One,Inactive,,--,RI,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0
957,Mapper TEST Two,Inactive,,--,RI,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0
958,Marcell South,In Good Standing,33983.0,Marcell,MN,0.00226586102719033,0.00250454364111884,0.00466494218566912,0.000550151841908367,-0.00153957815558537,-0.00341432253232592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33983.0,0.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0
959,Margaretta,In Good Standing,1384.2,Glen Saint Mary,FL,-0.000258493353028065,-0.000664869057732797,-0.00199593420809462,0.00525906447909337,0.0103525770916995,0.0187062427071179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1384.2,0.0,75.0,1.0,0.0,0.0,1.0,0.0,0.0
960,Marin Valley Mobile Country Club,In Good Standing,31950.0,Novato,CA,0.00992701999636286,0.00237613375245149,0.0095366783304174,0.00777544815207384,0.00206513227594466,-0.00154374190780452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31950.0,425.0,1.0,0.0,0.0,0.0,0.0,0.0
961,Marinview Community Association,In Good Standing,317212.0,Mill Valley,CA,0.00992701999636286,0.00237613375245149,0.0095366783304174,0.00777544815207384,0.00206513227594466,-0.00154374190780452,0.0,0.0,0.0,0.0,0.0,0.0,48856.0,18606.0,71230.0,120000.0,0.0,14000.0,7500.0,37020.0,0.0,968.0,2.0,1.0,0.0,2.0,1.0,0.0
962,Martha's Plantation,Inactive,1217.13,Thomasville,GA,-0.00321730193484964,2.24144887255122e-05,0.00710523366580746,0.00267070239472981,-0.000310752019888129,0.00466272925085483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0,865.13,0.0,0.0,61.0,0.0,0.0,0.0,2.0,0.0,0.0
963,Martinville,In Good Standing,11973.25,Hamburg,AR,-0.00801612386056525,-0.00761913557443665,-0.0119584942534084,-0.0147876047847791,-0.00525812619502868,-0.0152811148486305,0.0,0.0,0.0,0.0,0.0,2263.0,749.25,810.0,768.0,705.0,1174.0,1174.0,3156.0,1174.0,0.0,50.0,0.0,6.0,0.0,0.0,0.0,1.0
964,Massanutten Forest,In Good Standing,15788.35,Luray,VA,-0.00232819190953311,-0.00466725007292578,-0.00556834833577559,0.00315762883125632,-0.006211440802451,-0.00105578782887791,0.0,0.0,0.0,0.0,5623.0,280.0,0.0,1580.0,813.15,1228.0,348.64,531.36,1384.2,2000.0,0.0,60.0,0.0,1.0,0.0,1.0,4.0,0.0
965,Massanutten Property Owner Association,Inactive,100418.0,Bridgewater,VA,0.00991252880787765,0.00394165316045381,0.00458484547133503,0.00686516507250848,0.00692050358793636,0.0112097387775805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7500.0,12918.0,0.0,20000.0,60000.0,0.0,0.0,2500.0,0.0,3.0,0.0,2.0,0.0,0.0
966,Matilija Canyon Properties,In Good Standing,75000.0,Ojai,CA,0.00652716522076286,0.00458886225829324,0.00596631113252065,0.00545564134756724,0.00431358239404415,0.00238168544057642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75000.0,0.0,100.0,0.0,1.0,1.0,0.0,0.0,0.0
967,Maynard,Inactive,9935.0,Saint Clairsville,OH,-0.00374015188145283,-0.00632360288344872,-0.00169511003849911,-0.00244625435289378,-0.00411113034446945,-0.00530135141007257,0.0,0.0,0.0,1825.0,3400.0,2550.0,2160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,1.0,0.0,0.0,0.0,0.0,0.0
968,Maysville,In Good Standing,67486.48,Western Grove,AR,-0.00612318405570897,-0.0230732060884272,-0.00111289724248794,-0.0203020549641,0.00113722517058378,0.00164079262905465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48114.0,0.0,2176.0,4773.44,3088.84,6613.2,2721.0,0.0,600.0,2.0,4.0,1.0,0.0,0.0,0.0
969,Maysville,In Good Standing,79671.19,Salida,CO,0.0114587429084986,0.00544232798356195,0.0117647058823529,0.00709684463369363,0.00856461405030356,0.0242932387401913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1677.0,11874.44,53465.7,12654.05,0.0,200.0,1.0,0.0,0.0,3.0,0.0,0.0
970,McAlester,In Good Standing,179596.09,McAlester,OK,-0.00246924371216922,-0.0118072289156627,-0.0062734144665381,-0.00562148657089319,-0.00107681263460158,-0.00797251167804527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36000.0,46877.11,20718.44,76000.54,0.0,18383.0,1.0,2.0,0.0,1.0,0.0,0.0
971,McDonald Observatory,In Good Standing,1882991.8,Fort Davis,TX,-0.0204690831556503,0.00261210274270788,-0.0347372991749891,-0.0107962213225371,-0.00909504320145521,0.0096374483708123,0.0,0.0,152608.8,85000.0,188000.0,120000.0,120000.0,888808.0,22575.0,16000.0,15000.0,15000.0,10000.0,250000.0,0.0,69.0,3.0,2.0,2.0,0.0,2.0,0.0
972,McHue,Inactive,7210.0,Batesville,AR,0.000706425757369923,0.00255219787678857,-0.00140825998645904,0.00650882759742901,-0.00107778945383019,0.00256251180104119,0.0,0.0,0.0,0.0,0.0,0.0,3605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,1.0,0.0,1.0,0.0,0.0
973,Mcafee,Inactive,15000.0,Harrodsburg,KY,-0.00299793891699457,0.0041815448224018,-0.00210546016001497,0.00482933233308327,0.000793243432410993,0.00135210742260351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,2500.0,0.0,0.0,0.0,1.0,0.0,0.0
974,Meadow Mountain,In Good Standing,234328.0,Austin,TX,0.0303608977176686,0.0322679680333905,0.0226489387130265,0.0256211706519839,0.0218758806890337,0.0208585500051923,0.0,21626.0,13459.0,6850.0,7570.0,2800.0,8467.0,47379.0,19720.0,5428.0,12385.0,11998.0,15378.0,61268.0,0.0,78.0,3.0,2.0,3.0,0.0,0.0,0.0
975,Meadow Ridge,In Good Standing,7869.32,Twin Falls,ID,0.00659023201227769,0.00499679692504805,0.0171851096379398,0.0142753296235023,0.014581042173811,0.0171361759655084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3308.32,1411.0,250.0,0.0,1400.0,1500.0,0.0,111.0,1.0,1.0,1.0,1.0,1.0,0.0
976,Meadowhawk HOA,In Good Standing,1331.0,Ashland,OR,0.0068039919374662,0.00757834702188541,0.00734688339003421,0.0117818552693614,0.0153249235655767,0.0140165032266524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1331.0,0.0,41.0,0.0,1.0,0.0,0.0,0.0,0.0
977,Meadowmont Subdivision,In Good Standing,438310.0,Arnold,CA,-0.00783071576261493,-0.0076708198465836,-0.00408847184986595,0.00026919711959082,0.00562919105609007,0.00738180196253345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54710.0,383600.0,0.0,3017.0,0.0,0.0,0.0,1.0,0.0,0.0
978,Meadowview Townhouses HOA,Inactive,,--,CA,,,,,,,,,,,,,,,,,,,,,,17.0,1.0,1.0,1.0,0.0,0.0,0.0
979,Meeks Settlement,In Good Standing,3380.34,Okolona,AR,-4.35843793584379e-05,-0.00592773394935274,-0.0068838514491165,0.000573951434878587,-0.000926620482725147,0.000662485646144334,0.0,0.0,0.0,0.0,526.0,0.0,616.2,964.0,0.0,128.0,156.0,420.38,315.76,254.0,0.0,60.0,0.0,4.0,0.0,2.0,0.0,1.0
980,Meigs Township/Oliver Township/Village of Peebles,Inactive,62919.0,Peebles,OH,-0.00140046215251033,-0.0057499474090176,-0.00768742506523732,-0.000177683013503909,-0.00422960725075529,-0.0038906339234723,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,10000.0,2919.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,5000.0,1.0,1.0,0.0,5.0,0.0,1.0
981,Merrill Circle,In Good Standing,14331.1,Ashland,OR,0.0068039919374662,0.00757834702188541,0.00734688339003421,0.0117818552693614,0.0153249235655767,0.0140165032266524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1407.0,4562.0,3678.0,2960.0,557.0,1167.1,0.0,15.0,0.0,1.0,0.0,5.0,0.0,0.0
982,Merry Mountain Village,In Good Standing,24408.33,Clipper Mills,CA,1.81832232490692e-05,0.00542304772554742,0.00423184736413781,0.00836499846926831,0.00570155464473555,0.00716090050654603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2273.0,11169.63,4059.0,6906.7,0.0,194.0,1.0,3.0,0.0,0.0,0.0,0.0
983,Mescalero Apache Tribe,Inactive,900072.0,Mescalero,NM,0.0176828889303251,0.00797019574312151,-0.00307501211827436,-0.0124443499004756,-0.00867772409760901,0.0152103057581872,80000.0,800000.0,3672.0,7400.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3700.0,0.0,0.0,0.0,0.0,0.0,0.0
984,Metolius Meadows,In Good Standing,16068.68,Camp Sherman,OR,0.000415282392026578,0.00378211337115447,0.00363001424435969,0.0178555077373867,0.0169575386829795,0.0208324118713787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1741.0,4403.4,4875.28,5049.0,0.0,175.0,3.0,0.0,0.0,0.0,1.0,0.0
985,Middle Fork Firewise Community,In Good Standing,4337.0,Long Creek,OR,-0.00603540772532189,-0.0111995682094184,-0.00764192139737991,-0.011963696369637,0.000974251913709116,-0.00472747497219132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4337.0,0.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0
986,Middle River Retreat,In Good Standing,26995.0,Madison,VA,-0.00842929178896666,0.000379506641366224,-0.00235204855842185,-0.00304205643014678,-0.00129681897932718,-0.00106935533150015,0.0,0.0,0.0,0.0,0.0,760.0,750.0,4900.0,500.0,5000.0,4009.0,1286.0,4165.0,5625.0,0.0,66.0,7.0,1.0,0.0,0.0,1.0,0.0
987,Midland Hills Country Club,In Good Standing,1047.8,Makanda,IL,-0.00150709660323612,-0.022026870127716,0.0107018079440996,-0.0050341483060091,-0.00123117400030358,-0.00591016548463357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1047.8,0.0,81.0,0.0,0.0,0.0,0.0,1.0,0.0
988,Midway,Inactive,4613.34,Donaldson,AR,-0.00292063109719379,0.010327646081836,0.00113578623307529,-0.00316465144051351,0.00281529845158585,-0.00325538332885345,0.0,0.0,0.0,0.0,0.0,0.0,1160.84,2276.5,448.0,128.0,600.0,0.0,0.0,0.0,0.0,300.0,1.0,5.0,0.0,0.0,0.0,0.0
989,Milford,In Good Standing,7468.76,Milford,CA,-0.0157873586313795,-0.0182571161922538,-0.045095359752837,-0.0133773021403683,-0.01201362174434,-0.0147767529441803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1876.0,1895.7,3697.06,0.0,167.0,1.0,3.0,0.0,1.0,0.0,0.0
990,Mill Valley Meadows HOA,In Good Standing,29000.0,Mill Valley,CA,0.00992701999636286,0.00237613375245149,0.0095366783304174,0.00777544815207384,0.00206513227594466,-0.00154374190780452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,9000.0,0.0,130.0,1.0,0.0,0.0,1.0,1.0,0.0
991,Milmay,Inactive,22750.0,Buena Vista Township,NJ,0.000946290722347383,0.00213441350898308,0.000653110985326773,-0.00387622197081774,-0.00611542871703402,-0.0074862197154211,0.0,0.0,0.0,15000.0,5000.0,2750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0
992,Milo,In Good Standing,45657.36,Days Creek,OR,-0.00351115115598614,-0.00156601012313687,-0.00287552165510545,0.00163853075288147,0.00511320084503356,0.0086677516856545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22937.0,1082.0,1000.0,20638.36,0.0,400.0,1.0,1.0,0.0,2.0,0.0,0.0
